STATEFP,COUNTYFP,FIPS,Producing,NatRes,Construction,Manufacturing,Services,Trade,Information,Financial,Professional,EducationHealth,Hospitality,Other,Public,Unclassified
09,999,09999,0,0,0,0.060553179,1.18473216,1.191497127,1.572953761,2.799049312,2.472741769,0.521275762,0.302251022,1.127348197,0.039342205,1.540184531
10,000,10000,0.81970481,0,1.116978589,0,1.084329488,0.961630391,0.507152532,1.912186257,0.948529065,1.102931011,1.088312077,0.871222762,0.980480327,0.009833198
10,003,10003,0.648506838,0.05300976,1.040375771,0.531389988,1.048984222,0.9162462,0.607010893,2.545414182,1.109487732,1.166021121,0.891950522,0.834478797,0.387766643,0.011042647
10,999,10999,0,0,1.285396375,0,1.150343354,1.119646884,0.940188611,2.921213688,2.986644967,0.260988553,0.124407271,0.914588796,0.138710471,0.1260473
11,000,11000,0.170675687,0,0.410817891,0.047670457,1.158581316,0.270346432,1.267978707,0.688811276,1.517385681,0.739217561,0.908968211,2.862095636,4.992617095,2.003552668
11,001,11001,0.170675687,0,0.410817891,0.047670457,1.158581316,0.270346432,1.267978707,0.688811276,1.517385681,0.739217561,0.908968211,2.862095636,4.992617095,2.003552668
12,000,12000,0.697774541,0.488618624,1.112280157,0.494217969,1.062736577,1.058901057,0.788341751,1.14563178,1.0399807,0.961055914,1.205529666,1.010100588,1.052742959,0.449983919
12,001,12001,0.631059001,0.504027671,0.923470082,0.490168783,1.101259516,0.936155513,0.652428965,1.062556417,0.795474087,1.198859445,1.15767533,0.986571408,1.262317067,0.135625351
12,003,12003,0.499044576,0,1.166918983,0,1.169949944,2.16499388,0.39281763,0.419275385,0.302966181,0.666986223,0.822201587,0.683187534,1.908031969,0
12,005,12005,0.678739024,0.263050984,1.074840436,0.528725032,1.059065027,1.039769603,0.588378834,0.929503716,0.82171062,0.898042163,1.643955921,0.852841577,1.604138612,0.2718017
12,007,12007,0.834398259,3.067702521,0.667509872,0.551232004,1.10613928,1.559590601,0.300905994,0.589246823,0.298288521,0.795026365,1.278169214,0.51603025,1.386059635,0
12,009,12009,1.101154082,0.085995328,1.164740488,1.242271438,0.986622434,0.913941939,0.479776638,0.59382501,0.930763046,1.054008189,1.12243955,0.966051109,1.384885871,0.163728018
12,011,12011,0.602177473,0.06337597,1.093887349,0.418942867,1.079900096,1.143525332,1.106994042,1.226090026,1.156122714,0.904444833,1.000427761,1.209592827,1.004066883,0.694555743
12,013,12013,1.22958449,0,1.79199374,0,1.168325259,1.320279245,0,0.638931658,0.181867892,1.351727612,0.839191605,0.377716902,0.038778331,0
12,015,12015,0.707080243,0.536391683,1.623643679,0.222008638,1.084536837,1.221312227,0.460565865,0.755781722,0.69012583,0.959923501,1.262065987,1.099155651,1.403470565,0.142573211
12,017,12017,0.688548199,0.287728349,1.752430596,0.159542382,1.103410383,1.192897221,0.529991681,0.588012626,0.645627884,1.152162791,1.205284691,0.89781095,1.043931933,0.199792297
12,019,12019,0.705081059,0.149027315,1.598760502,0.298534674,1.119505329,1.08379967,0.72130614,0.752943748,0.849159177,0.878993621,1.346557842,1.139504154,0.949463917,0.239556695
12,021,12021,1.01821132,1.293441431,2.190561034,0.31413602,1.034755657,0.987301191,0.528309049,1.061445367,0.784466635,0.689303142,1.614250766,1.387484001,0.839422983,0.033369742
12,023,12023,0.879121732,0.625779333,0.769153032,0.987524344,1.048198332,1.086104105,0.237167024,0.540224469,1.021685812,0.948126903,1.058010945,0.712916019,1.661930733,0.18983823
12,027,12027,1.540249771,9.447438422,1.188346302,0.397704343,1.002791898,1.566170136,0.118749733,0.488321121,0.395945983,0.49168004,0.752009419,0.581471289,1.270163966,0
12,031,12031,0.724440479,0.05742628,1.162365254,0.593818407,1.070491687,1.115312887,0.745865908,1.923792517,1.143363881,0.728520102,1.00619397,0.838130364,0.936794142,0.255064969
12,033,12033,0.691800438,0.102886272,1.21677904,0.498675367,1.090288902,1.01399903,0.648625097,1.3913669,0.933254102,0.875124677,1.21816842,0.959109163,1.258458929,0.323805973
12,035,12035,0.818238247,0.342293556,1.361388553,0.596096671,1.093438232,0.978942744,1.647344756,0.715572465,0.894707263,0.59417467,1.542849736,1.092101835,1.361670197,1.559345876
12,037,12037,0.698541574,0,1.312380037,0,1.0428012,0.937557047,0.40056674,1.335210551,0.300625102,0.555737037,2.273349422,0.626725803,4.182284964,0.380047538
12,039,12039,2.28652913,10.96222776,1.955359998,1.00417458,0.827070972,1.152714789,0.474260816,0.306480462,0.806595037,0.332275753,0.603500205,0.483941766,1.332462529,0.157564063
12,041,12041,1.752013424,10.23630562,1.291996028,0.572922024,0.934868249,0.694802154,0.245400581,0.304261238,0.348254383,0.955922825,0.736289864,0.865174512,2.705691261,0.269047805
12,045,12045,0.79174625,1.679572136,1.663331702,0.152073905,1.034134647,1.013171521,0.825081991,1.18989002,0.477174126,0.781057955,1.204130238,0.52014318,3.729976898,0.238049557
12,047,12047,2.890505551,10.93488303,0,0,0.82770232,1.17041559,0,0,0.33909214,0.389905076,0.426811005,0.927677022,4.78160935,0
12,049,12049,2.016214623,15.39368573,0.743454499,0.462982198,0.864387926,0.883641373,0,0.730948647,0.302884407,0.690288886,0.738984411,0.407968604,2.732541421,0
12,051,12051,2.534637577,18.80706063,1.159622932,0.547944376,0.809751387,0.817906632,0.368410808,0.509243662,0.584347132,0.355210885,0.753908202,0.604196855,1.409707669,0.081873955
12,053,12053,0.851405976,0.371924131,1.442773354,0.602804784,1.074113301,1.251747345,0.270186481,0.508797526,0.559345963,0.983291956,1.253484191,1.065426551,1.267550318,0.468243482
12,055,12055,1.013965202,5.384873701,0.948361054,0.310309699,1.055695456,1.109724706,0.303456164,0.557263749,0.697988562,1.074384988,0.960676226,0.758265404,1.204375824,0.031386578
12,057,12057,0.717598771,0.567746722,1.171117566,0.490082819,1.03892431,1.0734392,1.246315153,1.825737128,1.39552398,0.709449402,1.019901467,0.945243629,0.814321061,0.365335934
12,059,12059,0.958139658,1.55357812,1.715333206,0.433373693,1.041185113,1.035307692,0,0.766525355,0.264199281,0.665093996,0.851041963,1.174638354,4.882165983,0
12,061,12061,0.8998259,1.385848466,1.533622712,0.46304959,1.052896369,1.078683358,0.568128905,0.940352356,0.697849639,0.929287191,1.265588263,1.364063087,1.029149578,0.21346324
12,063,12063,0.886746993,1.288768225,1.363357992,0.552849915,0.971083225,1.228814861,0.473606126,0.548966636,0.309351502,1.159060203,0.968363268,0.5102773,3.653847097,0.150942916
12,065,12065,1.33063773,8.802823494,1.324628219,0.066384668,0.997957647,1.286412891,0,0,0.506739612,0.698862413,0.640438905,1.739346715,2.604661073,0
12,069,12069,0.891010174,1.264518212,1.571474177,0.447052246,1.020985061,1.097531014,0.664995708,0.675094037,0.581761598,1.290710575,1.136453848,1.106407666,1.029070702,0.410210887
12,071,12071,0.836926435,0.488778841,1.959154422,0.266604342,1.034023905,1.091764215,0.607994496,0.859184183,0.876251286,0.994397258,1.365392477,1.009814227,0.943878275,0.071582176
12,073,12073,0.391874951,0.099746971,0.895941155,0.158884582,1.025686365,0.875271461,1.232414064,0.947418983,0.930754228,0.771281836,1.202088947,1.478019684,5.007702854,0.059127445
12,075,12075,1.979654261,6.320086834,2.441281986,0.987511445,0.88175651,1.203268106,0.186328491,0.649744841,0.310732202,0.435697877,0.847385368,0.596116336,2.091348775,0.622426066
12,077,12077,2.448908797,6.566769164,0.421300602,2.899844861,0.687712762,0.761476935,0,0.191319676,0.122826777,1.293543581,0.605726745,0,2.676934404,0
12,079,12079,1.397765866,4.139587404,0.557016401,1.410005769,1.01878844,1.157028555,0.269032256,0.400273317,0.304902304,0.838941448,0.779782827,0.573262826,2.188301167,0.316025003
12,081,12081,1.097112753,1.260774532,1.481010802,0.856860917,1.017880084,1.14049818,0.489239523,0.811394626,0.6784984,0.756568861,1.435847395,1.091188692,0.942940331,0.345416081
12,083,12083,1.120334945,1.295214037,1.372357687,0.952610232,1.016947252,1.203667967,0.384085784,0.748402273,0.641951044,0.86983219,1.061828291,0.869495291,1.295605865,0.494116374
12,085,12085,0.924603547,0.528970684,1.574353523,0.629077138,1.040868473,1.070603569,0.562108981,0.758344017,0.86806112,0.952477663,1.24033632,1.240675689,0.856607864,0.52408613
12,086,12086,0.534699557,0.435790828,0.765193107,0.423572169,1.08752287,1.30337241,0.783059072,1.195546878,0.941697418,0.959735887,1.053229815,1.168983158,1.104043235,0.6206954
12,087,12087,0.520692659,0.280448551,1.332196309,0.106009448,1.108020871,1.041884706,0.516943412,0.887348644,0.505147156,0.34361939,3.144595336,1.131178162,1.461664628,0.162751158
12,089,12089,0.864327468,1.280033447,0.952839842,0.746827368,1.078216282,1.150431339,0.368715451,0.533445106,0.593544726,0.530086789,2.192184272,1.142794291,1.093922775,0.314996501
12,091,12091,0.568488243,0.061720148,0.938404717,0.448340648,1.114528159,0.955267769,0.466328463,1.124085865,0.987785101,0.533515377,1.672687957,1.023685048,2.403858326,0.254352578
12,093,12093,1.329979467,6.79571834,1.109445797,0.528386034,0.972588216,1.025252735,0.318934181,0.434975497,0.617689441,0.914042164,0.973627311,0.764656859,2.023075002,0.304058461
12,095,12095,0.56490591,0.243997411,0.885421948,0.440943804,1.082720427,0.927656341,0.980224615,1.056240076,1.154529902,0.712166902,2.147138016,0.876170909,0.701895715,0.23582754
12,097,12097,0.524014176,0.251135528,1.2243181,0.177595758,1.144859375,1.082460943,0.2247721,0.958409319,0.918891962,0.740798186,1.857084192,0.711682707,1.051756974,0.493483791
12,099,12099,0.641032909,0.551869669,1.166016727,0.362605528,1.092470201,1.011265506,0.829588568,1.218016621,1.233023481,0.79263285,1.22056711,1.339853612,0.914885266,0.176308729
12,101,12101,0.781260872,0.45237044,1.617755892,0.368549679,1.105728987,1.245056353,0.414386323,0.680549501,0.65671123,0.976103741,1.13288827,0.96893156,1.036510873,0.249948032
12,103,12103,0.845902398,0.016005185,0.994505101,0.906590629,1.050025855,0.918983038,0.844410191,1.310278609,1.148295002,0.885733909,1.130983834,0.953543955,0.944678523,0.240214489
12,105,12105,1.054559346,1.192143516,1.160216307,0.975463891,1.032098392,1.287910612,0.372698108,1.036746612,0.873222414,0.706224039,0.956056508,0.770943336,1.136788548,0.187508348
12,107,12107,1.261307572,2.335067743,1.062179853,1.195378114,1.030446086,1.158333075,0.258736729,0.540328908,0.557129382,0.757700583,0.831424757,0.822156281,1.980194867,0.563920395
12,109,12109,0.735211082,0.365333037,1.199160552,0.539351612,1.085319807,1.015866903,0.325382132,0.853920055,0.696378539,0.774427105,1.870904472,1.464337542,1.122162156,0.30322604
12,111,12111,0.773973727,0.86960298,1.2189891,0.5096535,1.10080482,1.218106194,0.329394975,0.607639691,0.780230429,0.822847039,1.100480063,1.437103839,1.45047133,0.444682443
12,113,12113,0.734691797,0.699559567,1.5700458,0.272422203,1.109366264,1.175690801,0.808989421,0.896909698,0.91930395,0.674770476,1.45545314,0.957204234,0.887708737,0.713141223
12,115,12115,0.90600605,0.129514054,1.643136789,0.626008525,0.995282536,0.966450087,0.701119437,1.032937409,1.127771786,0.981983769,1.267725569,1.170197667,0.870713823,0.339720282
12,117,12117,0.890054404,0.099724262,1.874658305,0.472828775,1.057492484,1.149859802,1.286243514,1.503064246,1.233138324,0.588476024,0.902294086,1.186381654,0.655371826,0.218853104
12,119,12119,1.163494795,1.232472721,2.22201891,0.55925893,1.020584971,1.031445711,0.109615766,0.771159036,0.432759108,0.917613234,1.335811557,0.688088184,1.64175024,0.186483926
12,121,12121,2.043616121,5.011739503,0.971956529,2.149894625,0.816483359,1.15011476,0.225712167,0.304543138,0.340857056,0.626701647,0.759175896,0.579117768,2.702283392,0.036391497
12,123,12123,2.474906133,2.976308609,1.460116813,2.97081957,0.724225221,1.001735803,0.236161283,0.28052689,0.256762517,0.538999271,0.720840269,0.531996797,3.000249864,0.187924495
12,125,12125,1.659841109,2.193907775,2.120683595,1.31520929,0.831120321,1.97218272,0,0.377807225,0.269388252,0.748101911,0.457353288,0.425346758,1.983786339,0
12,127,12127,0.888257235,0.603461143,1.265951471,0.727105338,1.057551697,1.008044282,0.502467689,0.850466429,0.754993956,0.971487917,1.398169811,1.089575148,0.950675701,0.279695858
12,129,12129,1.275301285,0.399720882,1.363956262,1.379158679,0.949615143,1.04363774,0,0.34492437,0.685411456,0.346562073,1.342318642,0.929410235,4.14647176,0
12,131,12131,0.675141502,0.089133064,1.721425866,0.187546841,1.083963955,1.102906879,0.270151207,0.833730345,0.558804469,0.456758982,2.561495976,1.239651153,1.483077458,0.6116832
12,133,12133,1.095021311,2.231814347,1.619744819,0.609632532,0.988121732,1.04390952,0,0.433074218,0.398199257,0.897160819,1.017359636,0.468285654,3.988982304,0
12,999,12999,0.372085829,0,0,0.194458711,1.14189546,1.247404949,1.344813932,1.721841781,2.908485072,0.290341852,0.395668358,0.675992195,0.198585704,3.939497171
13,000,13000,0.953303436,0.490357691,0.856927604,1.090014138,0.957330356,1.145540866,1.255424665,0.972469595,1.099754185,1.005444651,0.972958862,0.812824288,1.128092478,2.090248064
13,001,13001,1.31834039,2.712813794,1.246069565,1.126480166,0.953842011,1.94644825,0.207529892,0.380814449,0.155436413,0.89914209,0.714532688,0.49246287,0.979394882,1.592694821
13,005,13005,2.331240489,6.137141654,0.193217763,2.897121639,0.792114928,1.225021094,0,0.573524624,0.132236651,0.933367224,0.462426537,0.726197344,0.811093922,0
13,009,13009,0.894769177,0.159867269,0.489618086,1.251667256,1.028096304,0.817896045,0.350724195,0.467835706,0.384375733,1.720664107,1.062931562,0.623169384,1.563245218,0.298334937
13,011,13011,1.521205538,7.143496679,1.038357039,0.841551834,0.921055155,1.043233284,0,0.131485823,0.407236639,0.760693063,1.929081562,0.305784273,1.522153841,0
13,013,13013,1.234468196,0.398694068,1.16343305,1.421428596,0.967236052,1.639630885,0.312424024,0.485788315,0.404680304,0.93392464,0.873838124,0.855965573,0.876995105,0.968629192
13,015,13015,2.195708811,0.347302311,0.968625509,3.210470033,0.799823358,1.049448279,0.27139201,0.504730278,0.510818272,0.670743537,1.018750496,0.576599398,0.906185149,1.568733471
13,017,13017,2.258036241,5.554747344,0.260298206,2.831272434,0.839608737,0.991817115,0.333966337,0.688251437,0.701837363,0.721137693,0.6176601,0.581365641,0.113089153,0.296876684
13,019,13019,2.714270816,5.087082227,0.539536539,3.546334579,0.864483631,0.938425313,0.754280711,0.664182162,0.134257546,0.318171617,0.658718067,0.386156574,0.347159782,2.278371594
13,021,13021,0.622122608,0.088274434,0.498175005,0.785226956,1.031561461,1.097106869,0.776696866,1.918675204,0.869404393,1.270047733,0.927142215,0.728377398,0.935721937,0.860094142
13,025,13025,1.447764572,3.790426809,1.546204281,0.998653125,0.947894266,1.048226025,0,0.270744206,0.068473417,1.591295133,0.545170569,0.388822215,1.888450139,0
13,027,13027,1.778670752,12.20274517,0.344896626,0.818324179,0.917907147,1.238055725,0.161953694,0.536133768,0.090975453,1.145861244,0.370413846,2.799985784,0.027055127,0.799019245
13,029,13029,0.80293343,0.22657932,1.322314994,0.611236505,1.046327208,1.055554971,0.129583659,0.725287716,0.417778602,1.146657531,1.414740349,1.29693265,1.659646277,2.841411281
13,031,13031,0.802865589,0.419275161,0.834059734,0.853580157,1.04447692,0.98740386,0.381243341,0.654542899,0.490282847,1.557376969,1.257440726,0.561525657,0.898854862,1.034656432
13,033,13033,0.880721166,1.878716884,0.242798071,1.073678939,1.03022527,2.23376986,0.131868263,0.375226945,0.22222602,1.038486214,0.38551761,0.317390137,1.338274755,0.596373183
13,035,13035,1.30917631,0.114080232,0.454874778,1.999215479,0.956289671,1.34284799,0.124274224,0.557584486,0.330676502,0.778777545,0.595976418,0.779376988,3.302231988,1.085738225
13,039,13039,0.503003185,0,0,0.525636848,1.116781153,0.866914079,0.39183015,0.695251998,1.566912056,0.714704575,1.048752928,0.570672397,3.452254406,0.787577231
13,043,13043,0.885712032,1.85597238,1.462522157,0.398543296,1.187867498,1.394074846,1.776416648,0.476829852,0.235527772,0.469519879,1.844337564,0.633239596,0.099429482,0.30117452
13,045,13045,1.471755743,0.28515817,1.118214613,1.878620175,0.923896943,0.999939814,0.905636855,0.405990499,0.726782322,1.1363993,0.945704608,0.577093696,0.766837207,1.099983642
13,047,13047,1.112234705,0.177262147,0.661287776,1.529831506,0.992201723,1.44878903,0.178015865,0.675609091,0.190005454,1.108153284,1.272206446,0.748708165,0.787563246,1.339724771
13,049,13049,1.890321781,4.891225837,0.631508835,2.0959671,1.087342255,0.799845701,0,0.599363455,0,0.797956247,0.891648917,0.437001312,0.26918861,2.208319173
13,051,13051,0.961190277,0.05984167,0.709921213,1.259922549,1.038120988,1.175816059,0.639157851,0.643126607,0.785279944,0.808696138,1.382760232,0.906612887,1.066413914,1.156862702
13,053,13053,0.332938534,0,0.919726044,0,1.193802596,0.34723179,0,0,4.841818376,0.078062366,0.382363391,0,0.966012223,0.717716867
13,055,13055,3.212227069,0.630126975,0.620253772,5.125233834,0.649547676,0.718155092,0,0.283387234,0.312727854,0.657862262,0.544375191,0.315948354,1.007087224,0
13,057,13057,1.039473601,0.20073914,1.525347298,0.912229878,1.002000357,1.142083987,0.567914533,0.710762745,0.710896786,0.996586523,1.264526234,1.034835549,0.819323735,2.519876157
13,059,13059,0.745662619,0.11933245,0.445500832,1.024324736,1.073778326,0.924322991,0.373598956,0.744405633,0.499819187,1.754399262,1.0754011,0.788611264,0.333808528,0.822244544
13,063,13063,0.403817957,0.092660809,0.49103526,0.409132709,1.11637594,2.463051118,0.202115264,0.425864445,0.70244536,0.660775066,0.795877423,0.474729512,0.936975764,0.746109909
13,065,13065,3.554604631,12.8532137,0.538575919,3.684588397,0.557091553,0.627264753,0.235536725,0.134783761,0.190161853,0.820996491,0.357580417,0.18426011,1.05935627,0.744904186
13,067,13067,0.806158551,0.026159697,1.363165862,0.627942346,1.043464029,1.110523493,1.087143731,1.087697532,1.470652844,0.817154995,0.922425635,0.792158366,0.569212642,1.530997995
13,069,13069,1.69186535,1.458267784,1.119341357,2.06070481,0.884999172,1.199046934,0.241886544,0.409055571,0.70682508,1.040560828,0.659376519,0.503433338,0.792895142,0.647569552
13,071,13071,1.961773155,6.041846601,0.628925783,2.025633166,0.860604447,0.968250481,0.24509277,0.56546244,0.377977417,1.286876045,0.580970347,0.806154006,0.201953025,1.089366217
13,073,13073,1.067631702,0.154974909,1.447914473,1.012614128,1.022835643,0.977878459,0.536489129,0.786594528,0.931251344,1.071401671,1.19046936,1.167782458,0.086892139,1.49083193
13,075,13075,2.184177304,11.3976736,1.120347625,1.222927878,0.848263439,0.774839201,0.541938109,0.497510349,0.190906022,1.051854558,0.98896166,0.500330058,0.443035357,4.076950327
